Temperature,Humidity,Wind_Speed,Zone_1_Power_Consumption,Zone_2_Power_Consumption,Zone_3_Power_Consumption,Hour,Day_of_Week,Month,Is_Weekend,Is_Peak_Hour,Zone_1_lag_1,Zone_2_lag_1,Zone_3_lag_1,Zone_1_roll_mean_24h,Zone_2_roll_mean_24h,Zone_3_roll_mean_24h
13.39,58.74,0.083,39093.53612,33658.17736,16313.08523,19,1,12,0,1,39276.04563,33787.05124,16474.42977,29373.08829715277,24047.893014166668,11056.742697118056
13.22,58.64,0.081,38923.19392,33385.70114,16295.79832,19,1,12,0,1,39093.53612,33658.17736,16313.08523,29371.694127291667,24049.657359097226,11058.7835134375
13.49,57.31,0.084,38758.93536,33172.13869,16197.83914,19,1,12,0,1,38923.19392,33385.70114,16295.79832,29372.201098194444,24050.577886875,11061.824729895834
13.42,56.11,0.083,38716.34981,32962.25836,16318.84754,19,1,12,0,1,38758.93536,33172.13869,16197.83914,29373.17279229167,24051.93310826389,11063.745498229166
13.31,56.34,0.085,38606.84411,32792.88125,16278.5114,20,1,12,0,1,38716.34981,32962.25836,16318.84754,29373.38403013889,24052.495652986112,11065.786314548612
13.22,56.48,0.084,38898.85932,33256.82725,16497.47899,20,1,12,0,1,38606.84411,32792.88125,16278.5114,29373.89100104167,24052.13766993056,11066.706682673612
13.11,56.98,0.085,38996.19772,33245.78091,16313.08523,20,1,12,0,1,38898.85932,33256.82725,16497.47899,29374.397971944443,24052.751355138887,11068.4273709375
13.05,56.64,0.083,38789.35361,33057.99325,16376.47059,20,1,12,0,1,38996.19772,33245.78091,16313.08523,29374.31347680556,24054.617980833333,11068.947578993057
12.82,59.55,0.083,38576.42586,33039.58269,16376.47059,20,1,12,0,1,38789.35361,33057.99325,16376.47059,29373.21503993056,24056.15219381945,11069.3477390625
12.62,60.48,0.088,38004.56274,32811.29181,16387.9952,20,1,12,0,1,38576.42586,33039.58269,16376.47059,29371.69412743056,24058.146670625,11071.788715451388
12.69,60.65,0.083,37603.04183,32476.2197,16151.7407,21,1,12,0,1,38004.56274,32811.29181,16387.9952,29370.13096736111,24059.629743194448,11074.7899159375
12.54,61.62,0.081,37341.44487,32398.89537,15996.15846,21,1,12,0,1,37603.04183,32476.2197,16151.7407,29368.39881701389,24060.217858194446,11076.190476215275
12.48,62.48,0.084,36860.8365,31982.81681,15886.67467,21,1,12,0,1,37341.44487,32398.89537,15996.15846,29367.469370486117,24061.75207118056,11078.031212465276
12.1,63.35,0.084,36428.89734,31761.89015,15650.42017,21,1,12,0,1,36860.8365,31982.81681,15886.67467,29368.990282986117,24062.391326527777,11079.59183670139
11.87,64.29,0.085,35893.53612,31102.79227,15546.69868,21,1,12,0,1,36428.89734,31761.89015,15650.42017,29371.482889652776,24065.587603472224,11081.112444965278
11.69,65.12,0.083,35759.69582,30657.25683,15321.96879,21,1,12,0,1,35893.53612,31102.79227,15546.69868,29374.01774388889,24068.272476180555,11084.0336134375
11.62,65.19,0.085,35461.59696,30152.80761,15137.57503,22,1,12,0,0,35759.69582,30657.25683,15321.96879,29375.749894305554,24073.97463430556,11086.03441378472
11.89,64.72,0.09,34798.47909,29703.59006,14924.36975,22,1,12,0,0,35461.59696,30152.80761,15137.57503,29378.24250097222,24078.75626465278,11087.955182118058
11.71,64.45,0.084,33983.26996,29096.04173,14941.65666,22,1,12,0,0,34798.47909,29703.59006,14924.36975,29379.847908680556,24082.59179701389,11089.755902395833
11.34,65.12,0.084,33143.72624,28352.25529,14659.30372,22,1,12,0,0,33983.26996,29096.04173,14941.65666,29382.171525069447,24085.839214444444,11093.0772309375
11.3,65.02,0.085,32450.19011,27682.11108,14313.56543,22,1,12,0,0,33143.72624,28352.25529,14659.30372,29381.199830972226,24087.22000611111,11095.918367395834
11.18,65.49,0.087,31787.07224,27067.19853,13990.87635,22,1,12,0,0,32450.19011,27682.11108,14313.56543,29381.83354451389,24088.345095625,11098.95958392361
11.05,67.02,0.085,30880.60837,26260.8162,13691.23649,23,1,12,0,0,31787.07224,27067.19853,13990.87635,29385.08660743056,24091.055538541663,11101.680672326387
10.66,69.46,0.087,30089.73384,25671.67843,13426.17047,23,1,12,0,0,30880.60837,26260.8162,13691.23649,29386.39628215278,24093.126726041668,11104.601840729169
10.48,70.3,0.091,29621.29278,24898.4351,12993.9976,23,1,12,0,0,30089.73384,25671.67843,13426.17047,29387.790452013884,24097.192390347223,11107.803121284722
10.24,70.5,0.087,28599.23954,24103.09911,12654.02161,23,1,12,0,0,29621.29278,24898.4351,12993.9976,29392.057456666666,24100.567658819447,11110.684273784722
9.71,72.2,0.085,27838.78327,23388.76956,12469.62785,23,1,12,0,0,28599.23954,24103.09911,12654.02161,29393.282636180556,24103.9684975,11113.0052021875
9.86,72.0,0.085,27090.4943,22788.58546,12204.56182,23,1,12,0,0,27838.78327,23388.76956,12469.62785,29394.08534,24106.29538715277,11116.406562743055
10.12,70.3,0.086,26415.20913,22254.67935,11933.73349,0,2,12,0,0,27090.4943,22788.58546,12204.56182,29394.88804388889,24108.49442576389,11119.687875243057
10.02,70.9,0.088,25673.0038,21625.03836,11622.56903,0,2,12,0,0,26415.20913,22254.67935,11933.73349,29395.057034236117,24110.770175,11122.408963645834
9.79,71.6,0.086,25466.1597,21183.18503,11541.89676,0,2,12,0,0,25673.0038,21625.03836,11622.56903,29393.91634979167,24112.329958194445,11123.92957190972
9.09,74.7,0.087,25076.80608,20737.64959,11276.83073,0,2,12,0,0,25466.1597,21183.18503,11541.89676,29394.84579638889,24115.19382236111,11125.890356215275
8.7,76.2,0.084,24328.51711,20200.06137,11190.39616,0,2,12,0,0,25076.80608,20737.64959,11276.83073,29397.760878749992,24117.648563125,11127.3709484375
8.84,76.1,0.085,24231.17871,19787.66493,10833.13325,0,2,12,0,0,24328.51711,20200.06137,11190.39616,29396.915927361108,24120.00102298611,11129.491796770832
8.75,75.1,0.083,23799.23954,19349.49371,10838.89556,1,2,12,0,0,24231.17871,19787.66493,10833.13325,29398.310097222216,24121.48409548611,11130.772308923611
8.73,74.9,0.085,23452.47148,19205.89138,10602.64106,1,2,12,0,0,23799.23954,19349.49371,10838.89556,29398.90156319445,24122.276772152774,11133.053221284725
8.67,74.9,0.083,23008.36502,18789.81283,10550.78031,1,2,12,0,0,23452.47148,19205.89138,10602.64106,29399.915504861117,24125.498619375,11135.01400559028
8.51,76.1,0.086,22904.94297,18594.66094,10377.91116,1,2,12,0,0,23008.36502,18789.81283,10550.78031,29398.563582569444,24126.95612173611,11137.254901909722
8.38,77.7,0.087,22704.18251,18171.21817,10032.17287,1,2,12,0,0,22904.94297,18594.66094,10377.91116,29399.57752430556,24129.640994375,11139.295718229168
8.25,78.1,0.084,22424.3346,18178.58239,10032.17287,1,2,12,0,0,22704.18251,18171.21817,10032.17287,29400.33798055556,24130.842794583332,11139.095638229166
8.1,78.0,0.082,22229.65779,17847.19239,10049.45978,2,2,12,0,0,22424.3346,18178.58239,10032.17287,29401.394169791667,24133.47652680556,11138.8555421875
7.74,79.0,0.08,21919.39163,17777.23228,9997.59904,2,2,12,0,0,22229.65779,17847.19239,10049.45978,29401.60540763889,24134.88288868056,11138.41536607639
7.67,79.2,0.084,21548.28897,17405.33906,9755.582233,2,2,12,0,0,21919.39163,17777.23228,9997.59904,29399.95775236111,24137.925744375,11138.655462118057
7.56,78.7,0.082,21651.71103,17162.31973,9784.393758,2,2,12,0,0,21548.28897,17405.33906,9755.582233,29396.11322340278,24139.05083388889,11137.254901895833
7.49,79.8,0.082,21420.53232,16926.66462,9744.057623,2,2,12,0,0,21651.71103,17162.31973,9784.393758,29394.25433034722,24139.459957361112,11136.454581770831
7.61,80.2,0.084,21371.86312,17003.98895,9715.246098,2,2,12,0,0,21420.53232,16926.66462,9744.057623,29391.93071395833,24139.02526368056,11135.05402154861
7.69,80.0,0.081,21128.51711,16911.93618,9651.860744,3,2,12,0,0,21371.86312,17003.98895,9715.246098,29391.212505277777,24139.97136166667,11133.973589374998
7.38,79.4,0.087,21219.77186,16922.98251,9663.385354,3,2,12,0,0,21128.51711,16911.93618,9651.860744,29388.424165625,24141.326583125,11132.573029145837
6.978,80.4,0.083,21104.18251,16937.71095,9709.483794,3,2,12,0,0,21219.77186,16922.98251,9663.385354,29388.0439375,24142.605093888887,11131.852741027778
6.793,80.7,0.083,21049.42966,16775.69807,9651.860744,3,2,12,0,0,21104.18251,16937.71095,9709.483794,29386.987748263888,24144.548430277777,11131.612644993054
6.953,80.6,0.083,21116.34981,16713.10218,9732.533013,3,2,12,0,0,21049.42966,16775.69807,9651.860744,29384.79087458333,24146.389485833333,11131.252500930555
6.857,79.4,0.082,21177.18631,16775.69807,9617.286915,3,2,12,0,0,21116.34981,16713.10218,9732.533013,29384.91761729167,24147.79584770833,11132.332933104168
7.2,78.8,0.085,21225.85551,16867.75084,9709.483794,4,2,12,0,0,21177.18631,16775.69807,9617.286915,29385.72032111111,24149.94374583333,11132.37294911111
7.44,76.8,0.084,21158.93536,16819.8834,9697.959184,4,2,12,0,0,21225.85551,16867.75084,9709.483794,29385.973806527774,24150.404009722224,11133.573429305554
7.45,76.7,0.082,21244.10646,16834.61184,9807.442977,4,2,12,0,0,21158.93536,16819.8834,9697.959184,29385.59357840277,24151.503529027777,11134.693877486112
7.5,74.7,0.083,21213.68821,16819.8834,9663.385354,4,2,12,0,0,21244.10646,16834.61184,9807.442977,29385.93155895833,24153.267873888886,11136.934773840278
7.74,74.4,0.083,21286.69202,16886.1614,9640.336134,4,2,12,0,0,21213.68821,16819.8834,9663.385354,29386.607520069447,24155.927176319445,11137.615045951388
7.73,71.0,0.084,21511.78707,16853.0224,9738.295318,4,2,12,0,0,21286.69202,16886.1614,9640.336134,29387.790452083333,24158.458627708333,11137.374949909725
7.65,71.4,0.085,21779.46768,17026.08162,9715.246098,5,2,12,0,0,21511.78707,16853.0224,9738.295318,29388.931136458337,24158.73990006945,11137.334933902775
7.48,72.9,0.082,21785.55133,17269.10095,9767.106843,5,2,12,0,0,21779.46768,17026.08162,9715.246098,29391.001267430554,24159.22573416667,11137.174869875
7.48,73.3,0.084,21736.88213,17320.65051,9692.196879,5,2,12,0,0,21785.55133,17269.10095,9767.106843,29391.634980972223,24161.169070555552,11139.055622180556
7.47,72.9,0.081,22022.81369,17368.51795,9997.59904,5,2,12,0,0,21736.88213,17320.65051,9692.196879,29391.550485833333,24162.294160069447,11140.016006333331
7.76,72.2,0.083,22831.93916,18237.49616,10118.60744,5,2,12,0,0,22022.81369,17368.51795,9997.59904,29390.74778201389,24161.42477270833,11142.336934708334
7.79,69.83,0.083,22692.01521,18381.0985,10084.03361,5,2,12,0,0,22831.93916,18237.49616,10118.60744,29388.804393749997,24161.348062013887,11145.098039131944
7.22,75.1,0.084,22600.76046,18359.00583,9795.918367,6,2,12,0,0,22692.01521,18381.0985,10084.03361,29386.734262777783,24162.39644090278,11147.619047513888
6.526,78.3,0.083,22892.77567,18274.31728,9646.098439,6,2,12,0,0,22600.76046,18359.00583,9795.918367,29383.988170694443,24162.90784520833,11149.179671763888
6.47,80.3,0.082,23190.87452,18307.45627,9600.0,6,2,12,0,0,22892.77567,18274.31728,9646.098439,29382.594000902776,24162.524292013888,11151.020408055556
6.572,80.9,0.082,23245.62738,18366.37005,9386.794718,6,2,12,0,0,23190.87452,18307.45627,9600.0,29383.100971736112,24161.117930138887,11152.941176361112
6.523,81.3,0.084,22594.67681,17998.15894,8983.433373,6,2,12,0,0,23245.62738,18366.37005,9386.794718,29384.07266590278,24161.041219444443,11155.062024701389
6.315,81.6,0.085,21870.72243,17795.64284,8499.39976,6,2,12,0,0,22594.67681,17998.15894,8983.433373,29383.650190208333,24161.475913055558,11157.102841027778
6.078,82.4,0.084,22071.48289,18145.44339,7836.734694,7,2,12,0,0,21870.72243,17795.64284,8499.39976,29383.60794263889,24160.120691666663,11158.98359332639
5.969,82.6,0.083,22223.57414,18156.48972,7364.22569,7,2,12,0,0,22071.48289,18145.44339,7836.734694,29382.55175340278,24157.64038076389,11160.184073520832
5.953,82.7,0.08,22533.8403,18189.62872,7352.70108,7,2,12,0,0,22223.57414,18156.48972,7364.22569,29379.80566125,24154.80208680556,11161.2244896875
5.851,82.8,2.766,22807.60456,18138.07917,7145.258103,7,2,12,0,0,22533.8403,18189.62872,7352.70108,29375.961132291664,24151.19668638889,11162.865145944445
5.951,82.6,4.917,22582.50951,17972.38417,6989.67587,7,2,12,0,0,22807.60456,18138.07917,7145.258103,29373.59526833333,24147.56571576389,11163.30532201389
5.843,83.7,4.917,22430.41825,18104.94017,7174.069628,7,2,12,0,0,22582.50951,17972.38417,6989.67587,29372.62357423611,24143.755753611116,11163.54541804861
5.701,84.2,4.917,22911.02662,18723.53483,7277.791116,8,2,12,0,0,22430.41825,18104.94017,7174.069628,29372.20109854167,24142.502813055555,11164.145658145831
5.581,84.3,4.913,23683.65019,19007.05738,7450.660264,8,2,12,0,0,22911.02662,18723.53483,7277.791116,29367.638360902776,24142.01697895833,11164.985994277777
5.604,84.2,4.915,24395.43726,19290.57993,7335.414166,8,2,12,0,0,23683.65019,19007.05738,7450.660264,29363.117870833332,24140.04807236111,11167.226890638887
5.664,84.7,4.919,25009.88593,19636.69837,7565.906363,8,2,12,0,0,24395.43726,19290.57993,7335.414166,29360.202788402778,24137.64447208333,11167.867146743056
5.566,85.3,4.913,25569.58175,19953.35993,7709.963986,8,2,12,0,0,25009.88593,19636.69837,7565.906363,29359.14659909722,24136.110259097222,11168.907562909722
5.565,86.0,4.913,25831.17871,20133.78337,7629.291717,8,2,12,0,0,25569.58175,19953.35993,7709.963986,29360.329531111114,24135.34315263889,11169.987995083333
5.603,85.4,4.916,26208.36502,20616.13992,7928.931573,9,2,12,0,0,25831.17871,20133.78337,7629.291717,29360.076045694444,24133.91122055556,11169.74789904861
5.781,84.9,4.916,27090.4943,21212.64191,8021.128451,9,2,12,0,0,26208.36502,20616.13992,7928.931573,29358.97760888889,24133.067403402776,11171.228491284724
5.895,83.9,4.913,27692.77567,21617.67413,8384.153661,9,2,12,0,0,27090.4943,21212.64191,8021.128451,29361.216730138887,24132.146875625,11172.509003486111
5.937,83.1,4.912,27844.86692,21882.78613,8620.408163,9,2,12,0,0,27692.77567,21617.67413,8384.153661,29365.56822993055,24131.558760625005,11174.66986782639
6.109,82.6,4.913,28441.06464,22166.30868,8591.596639,9,2,12,0,0,27844.86692,21882.78613,8620.408163,29365.272496944443,24131.48205,11176.910764180557
6.416,82.3,4.914,28489.73384,22457.19546,8637.695078,9,2,12,0,0,28441.06464,22166.30868,8591.596639,29365.6104775,24131.48205,11177.671068305555
6.799,81.0,4.91,28885.1711,22464.55968,8879.711885,10,2,12,0,0,28489.73384,22457.19546,8637.695078,29363.16011840278,24131.072926527777,11178.751500479168
7.27,79.3,4.911,28964.25856,22810.67812,9208.163265,10,2,12,0,0,28885.1711,22464.55968,8879.711885,29361.174482569448,24129.104019930557,11180.632252784722
7.75,77.3,4.914,29244.10646,23362.99478,9173.589436,10,2,12,0,0,28964.25856,22810.67812,9208.163265,29357.92141965278,24127.39081548611,11184.313725375
8.37,75.2,4.912,29858.55513,23495.55078,9167.827131,10,2,12,0,0,29244.10646,23362.99478,9173.589436,29353.654415,24125.524189722222,11186.594637743056
8.91,72.3,4.915,30083.65019,24132.556,9144.777911,10,2,12,0,0,29858.55513,23495.55078,9167.827131,29349.97887631944,24122.737036180555,11189.395758194443
9.43,69.74,4.655,30320.91255,24331.39,9357.983193,10,2,12,0,0,30083.65019,24132.556,9144.777911,29347.275031805555,24122.046640347224,11191.036414458336
9.76,69.58,0.084,30247.90875,24301.93311,9565.42617,11,2,12,0,0,30320.91255,24331.39,9357.983193,29342.839036875,24121.688657361112,11193.2773108125
10.13,69.31,0.085,30558.1749,24508.13133,9225.45018,11,2,12,0,0,30247.90875,24301.93311,9565.42617,29334.09378979167,24121.25396368056,11196.558623333334
10.62,68.31,0.086,30856.27376,24559.68088,9283.073229,11,2,12,0,0,30558.1749,24508.13133,9225.45018,29326.320236736112,24121.049401944445,11196.878751381944
11.08,66.24,0.088,31105.70342,24839.52133,9265.786315,11,2,12,0,0,30856.27376,24559.68088,9283.073229,29320.912547638887,24119.77089111111,11198.11924757639
11.48,64.54,0.087,31178.70722,24949.98466,9461.704682,11,2,12,0,0,31105.70342,24839.52133,9265.786315,29316.561047847223,24119.20834638889,11198.399359625
11.87,64.0,0.084,31288.21293,24953.66677,9432.893157,11,2,12,0,0,31178.70722,24949.98466,9461.704682,29310.308407361117,24117.87869520833,11199.599839819444
12.16,63.7,0.087,31160.45627,25358.69899,9450.180072,12,2,12,0,0,31288.21293,24953.66677,9432.893157,29305.32319402778,24115.935358819446,11200.160063909723
12.57,63.5,0.087,31513.30798,25627.4931,9663.385354,12,2,12,0,0,31160.45627,25358.69899,9450.180072,29299.831009791666,24116.98373770833,11200.800320013888
13.05,62.97,0.089,31714.06844,25494.9371,9824.729892,12,2,12,0,0,31513.30798,25627.4931,9663.385354,29296.32446138889,24118.08325701389,11201.440576118055
13.55,59.93,0.086,31568.06084,25539.12243,9991.836735,12,2,12,0,0,31714.06844,25494.9371,9824.729892,29292.86016055556,24114.886980069445,11200.680272
13.92,58.19,0.089,31768.82129,26006.75054,9859.303721,12,2,12,0,0,31568.06084,25539.12243,9991.836735,29287.874947222223,24111.07701791667,11201.320528104166
14.19,55.99,0.089,32024.3346,25984.65787,10026.41056,12,2,12,0,0,31768.82129,26006.75054,9859.303721,29282.50950569444,24109.87521777778,11200.92036803472
14.53,53.22,0.091,32054.75285,26061.9822,10072.509,13,2,12,0,0,32024.3346,25984.65787,10026.41056,29279.805661180555,24107.93188138889,11202.400960243054
14.95,52.39,0.088,32079.08745,26058.30009,10297.2389,13,2,12,0,0,32054.75285,26061.9822,10072.509,29277.482044791668,24108.596706944445,11203.521408395834
15.29,49.72,0.089,31957.41445,26039.88954,10262.66507,13,2,12,0,0,32079.08745,26058.30009,10297.2389,29275.83438951389,24109.184821875,11204.161664506944
15.59,45.64,0.09,31926.9962,25929.4262,10037.93517,13,2,12,0,0,31957.41445,26039.88954,10262.66507,29274.60921,24109.287102777776,11204.001600479169
15.52,44.21,0.091,31823.57414,25936.79043,10037.93517,13,2,12,0,0,31926.9962,25929.4262,10037.93517,29275.031685694445,24108.980260138887,11203.001200270834
15.7,43.71,0.088,31793.15589,25852.10187,10066.7467,13,2,12,0,0,31823.57414,25936.79043,10037.93517,29277.43979722222,24110.00306881945,11202.120848118057
15.82,43.0,0.09,31738.40304,25995.7042,10233.85354,14,2,12,0,0,31793.15589,25852.10187,10066.7467,29279.932403888888,24110.54004333333,11201.16046395139
16.21,38.9,0.094,31908.74525,25866.83032,9991.836735,14,2,12,0,0,31738.40304,25995.7042,10233.85354,29281.706801875,24112.89250319444,11202.480992145833
16.38,38.86,0.089,31799.23954,25918.37987,9986.07443,14,2,12,0,0,31908.74525,25866.83032,9991.836735,29283.73468527778,24114.784699166667,11202.240896138888
16.46,38.23,0.094,31470.72243,25723.22798,9916.926771,14,2,12,0,0,31799.23954,25918.37987,9986.07443,29285.762568680555,24117.34172076389,11202.160864125
16.89,37.7,0.091,31470.72243,25951.51887,10066.7467,14,2,12,0,0,31470.72243,25723.22798,9916.926771,29283.18546680556,24120.12887423611,11201.360543993056
17.1,37.53,0.091,31251.71103,26367.59742,10135.89436,14,2,12,0,0,31470.72243,25951.51887,10066.7467,29281.791296944448,24120.76812965278,11201.0404159375
17.27,34.12,0.09,30941.44487,26271.86253,9928.451381,15,2,12,0,0,31251.71103,26367.59742,10135.89436,29280.608365,24125.779891944447,11201.320528020831
16.97,34.19,0.089,30856.27376,26061.9822,9847.779112,15,2,12,0,0,30941.44487,26271.86253,9928.451381,29278.284748611117,24130.893935069445,11201.400560034725
17.07,37.19,0.089,30746.76806,25977.29365,9870.828331,15,2,12,0,0,30856.27376,26061.9822,9847.779112,29277.862272847226,24135.16416111111,11201.480592048612
17.46,38.5,0.094,30667.68061,25752.68487,10043.69748,15,2,12,0,0,30746.76806,25977.29365,9870.828331,29277.73553013889,24137.1074975,11201.88075211111
17.47,39.36,0.09,30485.1711,25697.45321,9922.689076,15,2,12,0,0,30667.68061,25752.68487,10043.69748,29278.24250097222,24136.62166340278,11203.56142438889
